Date,Open,High,Low,Close,Volume
Today-407,90.38,90.69,89.73,90.61,181555369
Today-408,88.31,90.17,87.59,90.1,217413403
Today-409,87.7,88.49,87.35,87.96,173520274
Today-410,88.61,88.9,87.91,88.17,163777534
Today-411,88.59,88.8,87,88,248050486
Today-412,89.71,89.82,88,88.06,197088848
Today-413,88.94,89.93,88.66,89.8,174499587
Today-414,89.81,89.81,89.81,89.81,0
Today-415,91.13,92.36,89.76,89.81,212309828
Today-416,92.34,93.23,92.21,92.33,173041091
Today-417,92.72,93.06,91.27,91.95,228888184
Today-418,92.11,92.82,91.6,92.7,168481226
Today-419,91.77,92.24,91.27,91.84,167578971
Today-420,89.67,92.17,89.57,92.08,278993994
Today-421,90.16,91.08,89.6,90.12,211577613
Today-422,89.47,89.88,88.85,89.35,188309715
Today-423,91.14,91.19,89.25,89.28,251913590
Today-424,92.58,92.7,91.52,92.04,215655554
Today-425,91.69,92.67,91.25,92.22,211725057
Today-426,91.6,92.33,90.83,91.55,223445332
Today-427,93.23,93.29,91.58,91.64,227318999
Today-428,93.96,94.02,92.4,92.9,224190426
Today-429,94.4,95.14,94,95.08,184372990
Today-430,94.58,96.11,94.56,94.82,275414130
Today-431,95.48,95.49,93.19,94.4,296100341
Today-432,94.69,95.14,94.02,94.64,225125447
Today-433,93.84,95.1,93.04,94.16,238565101
Today-434,95.49,95.67,93.8,94.55,284257858
Today-435,94,94.67,93.3,94.53,210102279
Today-436,94.04,94.13,92.76,93.65,235403909
Today-437,94.4,95.37,87.53,94.85,230874413
Today-438,93.67,95.17,93.43,94.77,276246736
Today-439,91.42,93.7,90.68,92.53,258641403
Today-440,90.46,91.34,89.1,90.92,289094940
Today-441,91.44,91.75,89.53,89.67,246313516
Today-442,88.36,91.56,88.32,91.3,236318435
Today-443,89.46,90,88.68,89.02,166811890
Today-444,89.46,89.8,88.26,89.21,258988348
Today-445,91.95,92.8,90.41,90.51,285898129
Today-446,91.18,91.97,90.81,91.12,206102165
Today-447,89.55,91.34,88.57,91.23,242217264
Today-448,89.37,90,88.15,88.71,271502644
Today-449,88.72,90.12,88.5,89.44,260098610
Today-450,89.74,90.01,88.5,88.68,269619034
Today-451,91.63,91.83,89.85,90.97,282431248
Today-452,91.7,92.11,91.04,91.24,247923537
Today-453,92.03,93.22,90.91,92.98,299081637
Today-454,93.01,93.15,90.28,90.86,317800496
Today-455,91.68,92.2,90.61,92.14,291940993
Today-456,90.57,90.93,89.84,90.57,243036257
Today-457,88.55,90.94,88.38,90.88,287119943
Today-458,87.44,88.21,86.72,87.89,236110289
Today-459,88.55,89.02,86.92,87.42,301419716
Today-460,86.52,88.36,86.3,87.39,311505611
Today-461,84.97,86.59,84.76,85.57,247927845
Today-462,85.68,87.01,85.54,85.84,289581577
Today-463,86.03,87.31,85.69,86.66,287702994
Today-464,84.71,85.42,83.63,85.37,324903639
Today-465,84.29,86.34,84.07,84.54,340395130
Today-466,82.82,85.13,82.75,85.06,300478349
Today-467,85.54,87.05,83.34,83.43,293690096
Today-468,86.83,87.65,86.14,87.08,262648937
Today-469,85.93,87.15,84.77,86.5,335202868
Today-470,83.84,85.42,83.61,85.25,250726037
Today-471,85.03,85.76,84.08,84.35,276598725
Today-472,84.92,86.54,84.58,85.83,224847431
Today-473,85.81,85.81,85.81,85.81,0
Today-474,84.67,85.82,84.33,85.81,269653423
Today-475,82.06,82.94,81.54,82.53,230402749
Today-476,82.25,82.65,81.51,81.65,259071910
Today-477,83.34,84.27,82.29,83.6,264866540
Today-478,83.49,84.28,82.67,84.26,283990622
Today-479,83.08,84.61,81.13,83.43,476230899
Today-480,78.53,81.42,78.33,81.06,377018284
Today-481,79.56,81.08,79.05,79.52,364238267
Today-482,79.8,79.87,77.96,78.79,324108478
Today-483,82.05,82.53,81.31,81.61,322343625
Today-484,82.25,83.3,81.32,83.11,422025298
Today-485,81.23,82.7,79.06,81.45,441995020
Today-486,81.24,82.36,80.51,80.6,330843985
Today-487,78.74,82.29,78.31,82.22,420247245
Today-488,78.76,78.91,76.53,76.71,371165651
Today-489,80.93,81,78.69,78.94,428597138
Today-490,77.81,80.9,77.07,79.93,473552378
Today-491,76.07,78.36,75.45,78.18,357062102
Today-492,76.96,77.97,75.81,75.86,360821360
Today-493,76.01,76.98,74.73,76.09,337474612
Today-494,72.62,75.75,71.97,75.5,409818582
Today-495,73,73.75,71.83,72.64,356809978
Today-496,69.51,72.37,69.37,72.17,406230757
Today-497,67.95,70,67.73,68.11,379907248
Today-498,69.4,70.45,67.1,68.92,490495181
Today-499,70.1,71.73,68.17,68.8,485551217
Today-500,71.23,72.87,70.07,71.73,462763396
Today-501,71.61,71.7,69.64,70.07,443761154
Today-502,72.52,73.92,70.37,70.6,426453248
Today-503,74.01,75.69,73.81,73.93,470568851
Today-504,77.82,79.67,75.53,75.62,363371321
Today-505,77.14,78.42,75.63,76.87,462039594
Today-506,75.29,77.95,74.7,77.48,426412267
Today-507,78.27,78.27,74.59,74.65,379644668
Today-508,76.73,78.34,75.77,77.42,477163803
Today-509,79.84,80.15,78.02,78.18,316869547
Today-510,79.79,79.94,78.28,79.03,362970111
Today-511,80.16,82.96,79.17,79.22,478910634
Today-512,83.55,84.24,82.74,82.76,293998386
Today-513,82.17,83.82,81.05,83.66,469302192
Today-514,83.45,84.05,82.4,83.6,324674586
Today-515,86.27,87.03,82.45,83.11,536212730
Today-516,86.96,87.74,86.32,87.1,240075116
Today-517,84.86,87.34,84.68,86.98,366101656
Today-518,82.7,85.29,77.73,84.57,417679916
Today-519,84.3,85.37,83.04,83.33,322993929
Today-520,83.1,84.36,82.22,83.74,278480540
Today-521,81.57,83.18,81.31,82.58,288488899
Today-522,84.98,85.4,82.21,82.83,383433924
Today-523,86.11,87.49,84.47,84.55,294591469
Today-524,86.4,87.95,86.07,87.39,330317423
Today-525,84.13,85.15,83.3,84.53,274111851
Today-526,83.59,85.36,82.81,83.68,318269470
Today-527,80.9,83.99,80.57,83.11,386800533
Today-528,82.42,84.04,81.17,82.75,427940436
Today-529,81.94,84.24,80.47,84.05,364767258
Today-530,84.23,85.06,80.05,80.57,420108448
Today-531,85.86,85.99,83.05,85.06,399307014
Today-532,84.12,85.25,81.72,84.4,533627168
Today-533,85.54,85.75,83.16,84.37,435967129
Today-534,86.73,87.88,86.2,87.11,356731781
Today-535,88.84,88.91,86.41,86.95,278008387
Today-536,91.16,91.32,85.36,89.09,331160908
Today-537,90.16,91.09,89.67,91.04,263834401
Today-538,92,92.26,90.2,90.67,281047574
Today-539,93.64,94.45,92.68,93.47,328481747
Today-540,92.63,94.55,91.89,92.85,240697608
Today-541,90.44,93.44,89.85,92.96,227638523
Today-542,90.24,90.24,90.24,90.24,0
Today-543,89.08,90.97,88.87,90.24,194141827
Today-544,87.51,89.05,86.88,88.97,168555662
Today-545,87.24,87.33,85.6,86.91,128419175
Today-546,87.24,87.3,86.5,87.16,74775826
Today-547,86.66,86.66,86.66,86.66,0
Today-548,86.45,86.87,86,86.66,62142421
Today-549,87.53,87.93,85.8,86.16,221772540
Today-550,88.58,88.67,85.49,87.06,244192166
Today-551,89.1,90.62,88.09,88.19,301523386
Today-552,91.4,91.67,88.21,89.29,374829388
Today-553,90.84,92.43,90.06,91.62,284767348
Today-554,88.3,92.02,88.18,91.88,377699953
Today-555,89.02,89.15,86.29,87.75,256846094
Today-556,85.55,89.07,85.2,88.99,415140912
Today-557,89.54,91,87.37,87.94,366329668
Today-558,90.32,91.36,89,90.11,396381231
Today-559,90.37,92.13,88.98,89.5,370862472
